0.5,-0.5,0.418611 ,-0.575059,1.79041 ,-0.993814,1.79041,-0.993698,Fri Aug 12 12:09:40 2022
0,0,-0.00590287 ,-0.0167147,1.03782 ,-0.952341,1.03782,-0.952353,Fri Aug 12 12:10:52 2022
0.5,1.5,0.527034 ,1.47386,0.462866 ,1.51549,0.462916,1.51504,Fri Aug 12 14:31:49 2022
1.5,0.5,1.53187 ,0.546738,1.39778 ,0.415428,1.39769,0.415752,Fri Aug 12 14:33:11 2022
2,-1,2.0368 ,-0.966259,1.63606 ,-1.1519,1.63683,-1.15074,Fri Aug 12 14:34:31 2022
1,0,0.96899 ,-0.0215282,0.878701 ,0.128385,0.879354,0.127408,Fri Aug 12 14:35:47 2022
0.5,-0.5,0.558186 ,-0.501296,0.408517 ,-0.335946,0.409787,-0.33534,Fri Aug 12 14:36:57 2022
0,0,-0.0139207 ,-0.0481099,0.00783644 ,0.398734,0.0086394,0.397644,Fri Aug 12 14:37:50 2022
0.5,1.5,0.46672 ,1.54437,0.541442 ,1.45767,0.408329,1.52062,Mon Aug 15 09:42:05 2022
1.5,0.5,1.45831 ,0.537096,1.52174 ,0.490624,1.24508,0.440149,Mon Aug 15 09:43:02 2022
2,-1,2.02175 ,-0.95416,2.03036 ,-0.99726,1.46481,-1.09981,Mon Aug 15 09:44:14 2022
1,0,1.04167 ,-0.0276978,1.0216 ,-0.117694,0.745391,0.0121571,Mon Aug 15 09:45:10 2022
0.5,-0.5,0.446548 ,-0.484288,0.465885 ,-0.520027,0.0621666,0.00275105,Mon Aug 15 09:46:08 2022
0,0,-0.0409737 ,-0.0114206,0.00406713 ,-0.141054,-0.147621,0.555297,Mon Aug 15 09:47:02 2022
0.5,1.5,0.485753 ,1.51421,0.702715 ,1.02733,0.511965,1.52078,Thu Aug 18 13:05:32 2022
1.5,0.5,1.51721 ,0.535438,1.44949 ,0.335682,1.41004,0.480546,Thu Aug 18 13:06:35 2022
2,-1,2.03766 ,-0.97479,2.06749 ,-0.787885,1.74703,-1.08412,Thu Aug 18 13:07:43 2022
1,0.5,0.970451 ,0.536439,1.12641 ,0.387241,1.10286,0.576086,Thu Aug 18 13:08:58 2022
0.5,-0.5,0.522829 ,-0.559561,1.39257 ,-0.54785,0.441096,-0.41056,Thu Aug 18 13:10:10 2022
0,0.3,-0.0149775 ,0.347351,0.775559 ,0.249679,0.369964,0.552998,Thu Aug 18 13:11:08 2022
0.5,1.5,0.511383 ,1.53124,0.531532 ,1.56877,0.531532,1.56877,Thu Aug 18 13:18:00 2022
1.5,0.5,1.50344 ,0.53214,1.7596 ,0.807872,1.7596,0.807872,Thu Aug 18 13:19:12 2022
2,-1,1.98269 ,-0.945089,2.32167 ,-0.548702,2.32167,-0.548702,Thu Aug 18 13:20:16 2022
1,0.5,0.980177 ,0.497278,1.33858 ,0.907665,1.33858,0.907665,Thu Aug 18 13:21:33 2022
0.5,-0.5,0.527502 ,-0.523643,1.01316 ,-0.0926012,1.01316,-0.092601,Thu Aug 18 13:22:53 2022
0,0.3,-0.027463 ,0.296721,0.50843 ,0.80546,0.50843,0.805458,Thu Aug 18 13:24:18 2022
0.5,1.5,0.514957 ,1.5647,0.451006 ,1.53168,0.451005,1.53168,Fri Aug 19 16:25:11 2022
1.5,0.5,1.56513 ,0.484256,1.4245 ,0.418196,1.42449,0.418145,Fri Aug 19 16:25:47 2022
2,-1,2.01448 ,-0.959249,1.64528 ,-1.06322,1.64528,-1.06322,Fri Aug 19 16:27:24 2022
1,0.5,1.01638 ,0.431436,1.26914 ,0.58185,1.26914,0.581801,Fri Aug 19 16:28:18 2022
0.5,-0.5,0.514049 ,-0.568233,0.322808 ,0.14064,0.32277,0.140749,Fri Aug 19 16:29:07 2022
0,0.3,0.0383699 ,0.33427,0.663258 ,1.11525,0.663291,1.1152,Fri Aug 19 16:30:14 2022
0.5,1.5,0.501435 ,1.54577,0.51537 ,1.46945,0.51537,1.46945,Fri Aug 19 16:48:36 2022
1.5,0.5,1.47597 ,0.541309,1.37172 ,0.377272,1.37172,0.377271,Fri Aug 19 16:49:43 2022
2,-1,1.93792 ,-0.988473,1.29712 ,-1.3098,1.2971,-1.30983,Fri Aug 19 16:51:13 2022
1,0.5,0.971024 ,0.555396,0.54236 ,0.332595,0.542363,0.332595,Fri Aug 19 16:52:14 2022
0.5,-0.5,0.527851 ,-0.552038,0.200897 ,-0.675205,0.2009,-0.675204,Fri Aug 19 16:53:15 2022
0,0.3,-0.0294012 ,0.307314,-0.224836 ,0.228197,-0.224836,0.228196,Fri Aug 19 16:54:06 2022
0.5,1.5,0.445038 ,1.46374,0.42622 ,1.47984,0.42622,1.47984,Fri Aug 19 16:58:57 2022
1.5,0.5,1.49804 ,0.435879,1.25236 ,0.178614,1.25236,0.178609,Fri Aug 19 17:00:01 2022
2,-1,1.9821 ,-1.06161,1.93784 ,-1.15327,1.93784,-1.15327,Fri Aug 19 17:01:00 2022
1,0.5,1.05488 ,0.467628,1.112 ,0.417146,1.11201,0.417177,Fri Aug 19 17:01:59 2022
0.5,-0.5,0.511103 ,-0.558829,0.675732 ,-0.570862,0.675732,-0.570867,Fri Aug 19 17:02:52 2022
0,0.3,-0.0397782 ,0.329675,0.246121 ,0.326642,0.24612,0.326641,Fri Aug 19 17:03:47 2022
0.5,1.5,0.496144 ,1.55575,0.561801 ,1.54611,0.561793,1.54613,Fri Aug 19 17:10:03 2022
1.5,0.5,1.50317 ,0.505578,1.83667 ,0.883072,1.83667,0.883072,Fri Aug 19 17:11:10 2022
2,-1,2.00256 ,-0.946173,2.12862 ,-0.552523,2.12863,-0.552495,Fri Aug 19 17:12:28 2022
1,0.5,1.00962 ,0.543276,1.78571 ,1.26146,1.78571,1.26146,Fri Aug 19 17:13:30 2022
0.5,-0.5,0.481103 ,-0.442853,0.907656 ,0.558526,0.907655,0.558523,Fri Aug 19 17:14:58 2022
0,0.3,-0.00364083 ,0.283323,0.529861 ,1.28736,0.529869,1.28735,Fri Aug 19 17:15:43 2022
0.5,1.5,0.482792 ,1.52794,0.533169 ,1.44519,0.53317,1.44519,Mon Aug 22 10:14:49 2022
1.5,0.5,1.46357 ,0.533654,1.38815 ,0.323629,1.38815,0.323641,Mon Aug 22 10:15:40 2022
2,-1,2.01179 ,-0.933979,1.68092 ,-1.1401,1.68092,-1.1401,Mon Aug 22 10:17:20 2022
1,0.5,0.961003 ,0.482916,1.32188 ,0.546058,1.32189,0.54606,Mon Aug 22 10:19:04 2022
0.5,-0.5,0.56247 ,-0.5019,0.646414 ,-0.194469,0.646431,-0.194473,Mon Aug 22 10:20:51 2022
0,0.3,0.0196353 ,0.349422,0.670047 ,0.810623,0.670048,0.810622,Mon Aug 22 10:22:13 2022
0.5,1.5,0.522206 ,1.47098,0.682478 ,1.46068,0.682484,1.46069,Mon Aug 22 10:24:12 2022
1.5,0.5,1.56084 ,0.492476,1.75801 ,0.661336,1.75801,0.661326,Mon Aug 22 10:25:26 2022
2,-1,2.03349 ,-1.00649,2.31842 ,-0.728756,2.31843,-0.728765,Mon Aug 22 10:26:28 2022
1,0.5,1.03212 ,0.447622,1.44212 ,0.688704,1.44212,0.688704,Mon Aug 22 10:27:45 2022
0.5,-0.5,0.533428 ,-0.530381,0.959583 ,-0.215973,0.959583,-0.215966,Mon Aug 22 10:28:52 2022
0,0.3,-0.0500903 ,0.335903,0.454097 ,0.6857,0.454098,0.685705,Mon Aug 22 10:31:30 2022
0.5,1.5,0.478419 ,1.44472,0.561707 ,1.3477,0.561707,1.34768,Mon Aug 22 10:35:37 2022
1.5,0.5,1.5587 ,0.500761,1.43091 ,0.278214,1.43091,0.278209,Mon Aug 22 10:37:07 2022
2,-1,1.9871 ,-0.969029,1.51356 ,-1.24434,1.51356,-1.24433,Mon Aug 22 10:38:13 2022
1,0.5,0.963951 ,0.501453,1.20636 ,0.430885,1.20636,0.430895,Mon Aug 22 10:39:50 2022
0.5,-0.5,0.556734 ,-0.50395,0.467306 ,-0.291003,0.467314,-0.291033,Mon Aug 22 10:41:00 2022
0,0.3,-0.05568 ,0.293581,0.415697 ,0.721858,0.415697,0.721858,Mon Aug 22 10:42:29 2022
0.5,1.5,0.543633 ,1.46551,0.558337 ,1.40292,0.558336,1.40293,Mon Aug 22 10:53:02 2022
1.5,0.5,1.50639 ,0.552889,1.34273 ,0.459072,1.34273,0.459067,Mon Aug 22 10:54:14 2022
2,-1,2.05846 ,-0.965907,1.63065 ,-1.18259,1.63066,-1.18258,Mon Aug 22 10:55:24 2022
1,0.5,0.975544 ,0.534694,1.15848 ,0.640032,1.15849,0.640011,Mon Aug 22 10:56:20 2022
0.5,-0.5,0.567886 ,-0.510563,0.515241 ,-0.152779,0.515223,-0.152783,Mon Aug 22 10:57:05 2022
0,0.3,0.0487485 ,0.253294,0.323856 ,0.676028,0.323864,0.676026,Mon Aug 22 10:57:49 2022
0.5,1.5,0.445616 ,1.48178,0.44517 ,1.36926,0.445169,1.36926,Mon Aug 22 10:59:56 2022
1.5,0.5,1.55103 ,0.54509,1.64097 ,0.780372,1.64098,0.780367,Mon Aug 22 11:01:00 2022
2,-1,1.94088 ,-0.981367,2.2366 ,-0.538494,2.23663,-0.538403,Mon Aug 22 11:02:07 2022
1,0.5,0.974817 ,0.521964,1.0294 ,0.573987,1.02941,0.573994,Mon Aug 22 11:03:00 2022
0.5,-0.5,0.543597 ,-0.494419,0.691111 ,-0.4292,0.691111,-0.4292,Mon Aug 22 11:03:54 2022
0,0.3,0.0537377 ,0.28909,0.316719 ,0.480927,0.316719,0.480928,Mon Aug 22 11:05:00 2022
0.5,1.5,0.459984 ,1.4519,0.533441 ,1.38084,0.533442,1.38083,Mon Aug 22 11:13:53 2022
1.5,0.5,1.5149 ,0.56535,1.4472 ,0.408506,1.44719,0.408511,Mon Aug 22 11:14:49 2022
2,-1,2.05324 ,-0.972026,1.64815 ,-1.21594,1.64816,-1.21595,Mon Aug 22 11:15:47 2022
1,0.5,0.988846 ,0.498352,1.20633 ,0.57499,1.20633,0.574982,Mon Aug 22 11:16:42 2022
